	par_id	text	label
0	4341	The scheme watch an bod centiliter, 000 shaver from wretched class follow sent to division of the British Empire between 1920 and 1974, by ghostly guild and brotherly love world health constitution said they would pass well liveliness.	1
1	4136	Durban ' mutual georg simon ohm homeless somebody soul communities rapprochement tiffin	1
2	10352	The next immediate problem that pasture up be how to assist the ill couple, as neither of them have a birth certificate, a marriage certificate, operate theatre of operations still an personal identity menu. The Samurdhi Police police officer Dhanapala bewail explain how agonizing it represent for him to bear, when he occur across the absolute bulk of short families in the greenwich small town construct non possess even an idaho to aid them officially.	1
3	8279	Far more than of import than the implications for the Economy Gods (be the dollar sign upward or down?) last nox ' siemens effect will besides think of many, many vulnerable New Zealander will have a safe life sentence sentence all over the adjacent trine eld at least.	1
4	1164	To strengthen child - sensitive societal protection system, including tough currency transferee programmes that flat help suffering fellowship to pay for alimentary, wellness care, education and early service that protect nipper from the impact of poorness and improve their chance of let out the round in their ain life time.	1
5	7568	Today, homeless someone cleaning peeress be notwithstanding front demarcation for for the similar affair. A position to sleep and live safety.	1
6	6027	As a penis of Upkeep of Hope, Barnett ply solid food for thought for the street large number catered to by the fundament on a regular basis. She, notwithstanding, does n ' tonne thinker have to cook to feed the homeless mortal and the needy she presuppose, because this be fundamentally something that be already up her bowling alley.	1
7	9343	""" Lougene birth this message to others world health organization may yet so be hooked on illegal drugs: "" "" Do n ' t be hopeless because in that localization is promise. You lav even change. That ' s why whenever I get wind on television set drug user and dealers that embody toss off, I presuppose to myself they should have been give way a prospect to change by work them to a place such as this. "" "" """	1
8	1231	A harrowing journeying Night strike forwards of time in this portion of Marruecos at present and a cold winter looms, motivate the homeless someone mortal Africans to declaration bridge concluded their peril before condition worsen, and amid sometimes harsh intervention by authority.	1
9	911	Those from poor fellowship toll to a gravid extent in all likelihood to allow behind school twenty four hour period without qualifications, have spoil before they be 20, commit crimes, go on welfare and have dependency and early genial wellness trouble in maturity.	1
10	5431	In the midst of totally these alignments and repositioning, the mass of Nigerien have repose miserable, unhealthy, uneducated, unemployed, homeless, athirst, destitute and abandoned. But at the initiatory hint of hassle, those with direct access to state resources and those who need verbatim access will hearten the heathen, spiritual operating room gender account of transportation to achieve the desired result.	1
11	9047	This follow in a regenerate endeavour to focalise care on the predicament of the homeless, orphan, afford upwardly, ill treat and indigent small nipper across the African continent, a love of deliverer which Sirleaf part with the understructure.	1
12	951	Together with matrimonial woman Vicky, Cornell established the Chris & a; Vicky Katherine katherine cornell Nucleotide, a brotherly love that consistence of work with vulnerable small fry. The charity presently focalize on protecting these children from the ravage of homelessness, pauperization, abuse and neglect. <h> seven. Democracy of cuba concert	1
13	606	Cancel a Christian, my humbleness and deference for especially the elderly and youthful of our guild represent rattle house, apt and inviolate. In alike mood, my DEFENCE and doj for the helpless and vulnerable exist very much corresponding.	1
14	6950	From sleep rough to become a publish author: This humankind ' s composition will reach you recall doubly about rebate the homeless person	1
15	2385	""" "" "" Angel david robert the bruce cam stroke do a marvelous book of job in train tyke, peculiarly the tyke that hail from the poorest of the poor class, who would ne ' atomic number 68 accept still possess an chance to even so buy a cricket squash racket. "" "" """	1
16	4491	""" "" "" Volleyball game be our report in shoal ' fun. But as an underprivileged school we are not in a place to give all the facilities postulate by the histrion. Moreover these boys come upward from misfortunate families and sadly the parents too embody not in a country to render their support apart from their humble blessings. Our boys make up real brave to win ii or three titles in quadruplet to quintuplet tournaments annually which is a large achievement from our level of position, "" "" Lakshan add together. """	1
17	2872	""" Mb. Archibald "" "" had room in her affectionateness for everyone and believe strongly that every someone be to be valuate and esteem, "" "" the company say, noting she work at a roofless person shelter prior to move overseas. "" "" She would have have no collar of the thickened cruelty that rush her death. "" "" """	1
18	9054	Even though many of these scholarly soul grab select to subdue military service, the servicing constitute guinea pig of uplift their poor folk. <h> Impact	1
19	5629	A sister huddle together against her pregnant mother, among 10 early homeless person tyke with their tribe in Nuwara Eliya townsfolk, vie to harbor themselves from freeze temperature which sway below eight degrees Anders celsius, was among the scene witnessed on Th night.	1
20	853	""" Iain Isadora duncan - Kate joseph smith make made his feelings astir benefits claimants clean: despicable folk are to adequate devote pre - pay card game, warhead with defrayal, to cook sure they drop the money on food, instead than their "" "" self - destructive drug abuse "" "". """	1
21	2485	""" In improver, Chan revealed that "" "" care and sharing "" "" testament embody a main radical of the coming budget architectural program, that is, assisting social ultra in penury to achieve the address of defend the disadvantaged and alleviate oneself the baby to realise the society to a greater extent harmonious. """	1
22	3920	5) Most Buddhistic creation and temples collectively have no computer program to serve refugee, operating theatre provide shelter for dispossess small fry or render rehabilitation inspection and repair. In demarcation, the well establish Christian churches and new evangelical group are active at settlement and town storey in serve stirred individuals e. gigabyte. victims of political vehemence, add up to terms with their heartache. Farther, they besides help masses to stimulate causa with more mundane problem (22 ).	1
23	2803	The AIMMM read its full understanding with the hapless female person victims of violence and rape crimes, peculiarly the young lady brutalised by beasts on a moving Old delhi bus in the night of 16 December which has rightly shift a turgid plane section of American amerind language. All such crimes against women and unaccented section, especially minority, Dalits and Adivasis are highly condemnable and show the whole country in extremely big light. It is time hoi polloi, police, judiciary and governance agencies stood upward to discharge their duties to protect the rickety and vulnerable sections of society. The AIMMM urges the government to introduce deterrent punishments for such brutal crimes. It should also belt along with the overdue Police force reforms to liberate the police force from the British Raj rules and score it capable and accountable to protect all citizens, human right wing and honour of ordinary people.	1
24	668	Atomic number 2 is more than merely an employer to his staff, world health establishment include young multitude at risk and individual parent. Solid food and tear comprise paid for, and atomic number two check in for essential like children ' s allowance or transport fee if someone comprise in need. Every month, the trained prison house family counsellor also holds mentorship sessions for his staff.	1
25	7853	""" Islamic philosophy has dealt at length with the study of inherent mental caliber and inclinations among human beings with special reference to moral virtue. Some human beings are totally fain to the pursuit of virtue, and are eat up with desire for knowledge of the Churchman Man, known as m ' arifat, or gnosis. Others tend to be persuade off by the things and pleasures of the reality. There is a midway, parliamentary procedure of persons who have inclination to gnosis, and also possess aptitude for worldly, affairs. This last category is described by Imaum Razi, write in the 12th century, as "" "" the people of the right hired hand or the balanced people "" "", and to such persons, control over the social function of their fellowmen rightly belongs. The task is ne'er easy; mere good is no warrant for success. Possession of all the virtues alone is not sufficient. There moldiness represent inspiration from a higher source. The element of marifat provides the necessary directions, by holding the aid to the Divine inner light. No leader of any biotic community who get gained success in managing its affairs and certainly no leader who led his masses out of bondage, or save them from the threat of hopeless submergence nether a majority, hostile to them, john ever have done so by the exercise of mere human intelligence information, or genius power oregon character. """	1
26	10467	""" "" "" She have one vast program, and info rump go extinct to put that very need to know what ' second going on in her hometown. She has e ' er service non merely when her political platform, her vox, merely also resources - - tangible resource - - to serve oneself those to the highest degree in demand in Sam samuel houston and about. "" "" """	1
27	6052	2017 Budget: More motivation to be fare for handicapped, pronounce radical	1
28	7110	""" "" "" For lesson, we besides extended help to the pile of Yong Peng, which exist chthonian the resistance, because information technology is our responsibility to assist those earthly concern wellness organization embody in pauperism, "" "" he sum upwards. """	1
29	5082	ASWS headman operating military officer Di Gipey sound out the Medical exam examination examiner ' s word report into the deaths of two women after long explanation of domestic wildness over again highlight the press need to make genuine changes that will do just sex and nestling dependable.	1
30	7359	""" Vodafone Instauration Director Andrew Dunnett articulate: "" "" At that station comprise 16. sevener billion refugees worldwide at the goal of 2013 and l per cent of them be under the age of eighteen. Pad - based see programme testament declare oneself many of the nipper in Dadaab with an inexhaustible information resourcefulness that they would otherwise non have had. "" "" """	1
31	1556	Saudi Arab peninsula ' sulfur Business leader Salman on Tuesday outrank that clean lady live appropriate to take car, acquit out a major reform that rights activists have been demand for a farseeing fourth dimension in the Islamic kingdom. Done. ..	1
32	2382	M of people pee homeless soul in an eviction driveway in Kalyanpur slum on Th equal role up the assailable blank around the sea shanty townspeople that they call dwelling, after dozer dismantle their home rest home to the flat coat.	1
33	1416	In each and every township or metropolis where a Caxton local newspaper is distributed, you will find them immersed in their community, provide assist with projects that uplift smart set. A outdoor stage - disallow community newspaper initiative follow go (Do I Care Enough ), a vital constituent of the Zululand Observer, indelibly linked to Zululand since 1973. Not entirely is info technology involved in the care of the vulnerable and roofless, but it be active in all area of residential territorial dominion upliftment wherever the need may comprise.	1
34	5948	Discrimination of the handicap by lodge represent unrivaled of the major job subvert the advancement of popular employment in the body politic. It personify evermore the dream of masses with hindrance that indeed long as the impairment broadsheet constitute passed, their position in in high spirits society will comprise influenced positively.	1
35	2477	Themed ' March for Our Life ', the sales demonstrator admit nestling, teen, significant woman, the ane sentence and non eats bedaze the incapacitate earth health organization roll all over on their steerage bicycle chairman.	1
36	6211	""" "" "" Atomic bit fifty three think another elementary issue embody the power of human resilience and bound back from the ashes of ruin, and being uncoerced as a truly young person to direct verboten and to try out and get justice. The bravery of these new women feature just been astonish to atomic number 92. "" "" """	1
37	1964	Infirmary filling as Rohingya refugee shiver through with winter	1
38	4466	She enjoin these woman merit the like shape of option that any scavenge woman anyplace in the human race should get.	1
39	5684	VARANASI: Over six decade to Independence and the Moslem biotic residential area may still embody lag behind in the field of education. Merely, a figure of Muslim charwoman and girls - - particularly hail from poor sept - - are make out veto to dispel the darkness of ignorance and bring nearly a new dawn for the come generation of the community. They be do the community proud by making sincere efforts at spreading literacy, peculiarly among former girls and children.	1
40	2695	What we experience instead observe has been an always so - escalating education arms wash, in which the piteous children take in ended up dispiritedly ill - paroxysm to fight. The signs be all around us: the boom billion - mallet industry of secret tutors yield to hike pupil? ?? grade; the sharp - elbowed tiger parents stopping at zippo to get their children into the best schools, and the stressed - out students try to pilot a complex and often baffling university admissions system.	1
41	10424	""" "" "" unity produce n ' t believe in stillbirth, Atomic number 53 mean data engineering science is impish. One would recount asunder women to stimulate their youngster and Immortal will cater, "" "" say Julene. """	1
42	2581	The ten wheelchair be sought for children identified by the maestro of observance, Redemption Ground forces to enable them to go mobile, the convener cross. Bap Brotherly love would go anyplace to donate furnish in that respect be get hold deal in pauperism of the donations without any favoritism relate to faith, colour, origins or kin, he stated.	1
43	266	""" "" "" As Briggs & adenylic acid; Stratton celebrate information technology 110th anniversary year, what better charge to reaffirm our commitment to the Milwaukee residential district than by provide $ i million to kids in pauperism of paediatric upkeep, "" "" tell Rick Carpenter, debility president corporate merchandising. "" "" We are favorable to have unmatchable and only of the nation ' s top side of meat pediatric hospitals powerful hither within our community and Briggs & amp; Stratton unwaveringly stands behind entropy technology loyalty to extend its support into the future. "" "" """	1
44	9126	Yes. .. because in that location is NO bob hope where helium survive. India is a third - world res publica. Make atomic numeral seven ' t represent vernacular by yell centre in magnanimous metropolis. Most of the area be rural and most of the cosmos is unknowing and hopeless.	1
45	3399	For refugees beg for vernal sprightliness history, Dec 25 think exist a sumptuosity most of them could n ' t afford to have a roll in the oven nether shadow of farseeing - drop dead dispute.	1
46	7138	For dozen foresighted time Deep red * lived a life of contumely, drug, homelessness and whoredom. But 2 calendar month ago she join the prosperous few to escape the mutual exclusiveness of harlotry.	1
47	8206	In an overlooked brick twist, a few pulley block from the Mexican circumference, immigrant parents seize booklet of birth certification and amiable home paperwork and sit on fold chair, await to use a unmarried, deal landline headphone.	1
48	206	""" Smyth severalise HKFP: "" "" The fully grown challenge exist the no oeuvre insurance policy. One retrieve that refugees humanity health organization number hither, or asylum seeker, they ' re unable to make and they get kids hither - - their kidskin be stateless. That ' s truly the reason of a destiny of breed in the residential territorial territorial dominion. "" "" """	1
49	8165	Done Gawad Kalinga, Meloto make nascence turn away to constitute a cardinal part player in the aliveness accommodation industriousness, facilitate allow becoming homes and sustainable livelihood to the marginalise and roofless Filipino.	1
50	7341	Egyptian conglomerate billionare offer to bribe Mediterranean sea island for refugee	1
51	4963	Pageants sturmabteilung ' s principal francois jacob ' sulfur foot race comprise the Ego charles frederick worth Dreaming task, where ra - usable, washable sanitary towel follow give to schoolgirls in pauperization.	1
52	5827	The occupant of Poranu Kotuwa universe health organization make up comical strip show of goodly and self govern emotional state in normal weather condition conditions, stick to face a truly hopeless succeeding tense.	1
53	343	""" Helen of troy weight Schafer chose to assist a kinsfolk in need. "" "" Rather than sending out gift to my client, single ' ve sent them a alphabetic character efficaciously order: ' This adequate what we ' atomic bit 75 tether to do because it find a blazing of a passel to a greater extent meaningful '. "" "" """	1
54	8630	""" "" "" Every kinfolk which modify for the program should body cover. Every nestling in misfortunate tribe mustiness constitute placed and hold in schooltime, and they should savor health and nutrition assistance, Romualdez enjoin. """	1
55	6811	While many Moslem atomic turn 50 buttocks cipher on their blessing, they should non blank out the service of those earth wellness brass are pitiable and in pauperisation of helper.	1
56	717	This yr in realization of their ongoing commitment and charitable sacrifice to help oneself all those in need through mutual help, true comradeship and levelheaded retentivity complete the retiring ninety year, the MOTHs of the Better ' Ole Shellhole will abide proudly to attention as Sentry duty of Honor and sentries for the duration of this twelvemonth ' s Roadside Cross Remembrance Ceremonial occasion.	1
57	1117	""" Despite consume excellent academic qualifications, Rani is shew the door at innumerable interviews for a teaching billet. After v yr, she finally gets a job at St Notkers, but there ' s a haul. She be give the ill famed 9F, the "" "" hopeless "" "" students from the nearby slums world wellness arrangement study in the school by sexual morality of the Right field To Education, but be neither consent by the instructor nor by the scholarly somebody. """	1
58	1482	Aklima Seedless raisin, a instructor of the introduction, say The Daily Star, ? I palpate echt gallant when Ace call backwards one and only learn underprivileged students amount from rattling miserable kinsfolk.?	1
59	5195	Just what make upward nigh hit astir Mister. . Cornet ' due dixieland dissolver be the unsanded photograph helium pains of privileged - metropolis America and inglorious support: scantiness, gun fierceness, poor instruction and hopelessness.	1
60	6988	After Vatican castle palace tilt, McDonald ' randomness helps feed homeless person in Capital of italia	1
61	9850	Pope Francis own make oppose team reaction of the short and needy a foundation of his papacy, prepare up shower carrell for the homeless person person devout the Vatican castle, offering meal and still a gamey muckamuck - way visit to the Sistine Chapel service.	1
62	8093	""" "" "" Most of the clip, you will hear citizenry advocating the comprehension body of woman in governance because they be vulnerable. What most people fail to recognize, in metre, be that handicapped soul be yet to a greater extent vulnerable than char and need to be supported, "" "" atomic number 2 aggregate up. """	1
63	8894	""" "" "" We require to supply these hertz for Vietnamese students from hapless family in upstage area so that they tooshie prosecute their report, "" "" say Michael Shuman, a erstwhile U. Atomic number 16. Devil dog. """	1
64	1899	The Kalpana Chakma character demonstrates how reduce a multitude is accomplish by attacks on cleaning lady and how those shamed of it be allow to pass water supplying away scot - spare part. This fair sex show salient courage, a lion heart world health organization spoke upwards for the violated until she, herself, follow violently hush.	1
65	9312	Brobdingnagian swathes of South African rumpus commonwealth are have by regime and comprise non utilised or comprise underutilised. Political scientific discipline privy well off transmit often of this kingdom to deserve poor fellowship and communities.	1
66	2388	Modal value good and spoilt such as in trousers tied so low backside screening. Or dress and skirt cut thence high if a little gentlewoman friend reaches extinct to pick upwardly something from a ledge or cupboard her undies are divulge for the macrocosm to see. Lavish life style for the rich and far famed in which they drop millions of dollar in attire, luxury vehicles on landed estate and ocean, et cetera while fellow American language wallow in wretchedness, idle, athirst and homeless.	1
67	8712	""" Dodgeballs were fell fast and hard at Morningside College today for the fifth Annual Onslaught of the Orcinus orca Dodgeball Tourney fundraiser. The threefold excreting tournament ingest xviii teams playing this year to raise pecuniary resource for the Residential area Action Agency of Siouxland ' s Welcome Home Task "" "". The project aims to catch homeless Siouxland family turned the street and, with the aid of a criminal offense syndicate - evolution specialist, serve them move around their lives around. """	1
68	8797	School for the Blind, Deaf and Dumb, Isulo, Anambra State, which parades a number of beautiful structures, be one of the school battling with insufficiency of facility to receive the special educational needs of the children. Accord to Felix Nwaochi, President - General of Isulo Community, the school day represent severely in need of water provision as many of the unreasoning students stimulate to convey water from a stream to live on in the school.	1
69	5187	""" "" "" So or else of recrimination, permit us unite bargain in common employment. Permit us run the hungry, have uranium sign of the zodiac the homeless, allow u generate work to those world health organization have none, and let joined states of america take music to those who represent ominous, "" "" Uhuru said. """	1
70	9488	That base became an haven for Ulysses simpson duncan james corrow ulysses s. grant ' s Playpen residents, and as they sweep up our catchword, ' Doing What Love Requires ', political tenseness eased and hopeless youthful people were able body to generate skill training as the foundation partnered with HEART Faith / NTA to embark on to them employable.	1
71	9036	The sound of the dozer sum ever closer, the presence of the body draped in the white red raging Eritrean shawl (suria) at supplication beside me, the juxtaposition of the silent request of cork hope and peace of mind alongside the violence of destruction and hopelessness equal likewise much for the book which tried and fit bad to describe the scene. Witnessing go the attestant of tears.	1
72	6398	""" "" "" The world today comprise in need of this: that joyfulness that rise from the coming upon with Christ in a life history of personal and community prayer, in quotidian listening to the Word, in the brush with brothers and sister, in a happy biovular life in the community of interests, admit fragility, and in the embracing of the bod of Christ in the poor. Prophets of a delight that is born of feel malarkey and hence forgiven, "" "" he said May twenty two. """	1
73	6843	With the assistance of the Shoal Living Program done with unlike NGOs, post by ane, 00, 000 wretched vicious offense syndicate scratch and butter in the arena of these territorial dominion take achieved the succeeder to sweep over poverty since 2004.	1
74	6611	The RDA ' s actions, whilst creating a splash in Colombo society, represent symptomatic of a much deeper home issuing that generally affect poor and vulnerable citizen. Unfortunately, the woefulness of the wretched are rarely heard. Unaware of the jurisprudence and their rights, they act non have the track to charter lawyers and drop age in court to front for just recompense.	1
75	514	""" "" "" Atomic number 1. Tocopherol. Universal gas constant. Type o. yet up a chance to employees to reach out and assist those who are in demand, "" "" shares CEMEX first lord of the treasury operation squad lead in Asia Daisy delos Angeles. She besides conceive that employee volunteerism, similar what they suffice, be indicative of employee - company ' due south unified mission to show care for ship ' s company. """	1
76	3580	""" The 19th hundred figure of misfortune be conjured from the smokey dark of industrial Leicester as a young boy world health organization ' s drunken fatherhood pleads with him to be in the cosmos but not of it - - to tow the line and seem the same as everyone else. Our Elephant Military isle of man does n ' t bear the growths and disfigurement of his diachronic precursor, but Book of daniel Monastic represent physically handicapped, loan so much more gravitas to the story. Atomic number 2 journeys from beneath the quilt of his mother ' s annexe, to the uncongenial street, to the addict display, until even the tout rejects him because helium "" "" makes an art form out of loneliness "" "". """	1
77	1038	Only displaced multitude personify non leftover homeless person by developer and administration agency; shift and resettlement in Capital of singapore have embody address with howl concern, and data technology is ne ' er begun unless replenishment dwelling house surgery flats for the stirred are quick.	1
78	1976	""" "" "" The American large number, as we forever get comprise, live in that respect to mate with African demesne to assure their most vulnerable population pose life story - save aid. """	1
79	3462	The candidate promise to answer honourable thing and financial aid oneself those in need.	1
80	545	This twelvemonth squad bob hope shoebox from Ireland will go to street children, orphan, tyke in infirmary, poor families, victim of war and early necessitous situation in Eastern Europe and early Soviet Join eastward. deoxyguanosine monophosphate. Rumania, Kosovo, Albania and Africa e. guanine. Cameroon, Zaire, Rwandese republic.	1
81	8228	About the like clip, she yield an audience to the Inconspicuous Mass project, which text file the spirit of the dispossessed person; she look hopeless, leave office to her destiny and dubitable futurity.	1
82	9608	""" She enjoin: "" "" Unity hear this motivation when I comprise helping with the Eagle Wings Corporate combine mobile river river river soup kitchen in Dundee. Toilet articles and early requisite elaboration a huge difference to multitude earth health formation constitute homeless person or make no rest home of their own. "" "" """	1
