	par_id	text	label
0	4341	The schema see an estimated 150, 000 barbarian from wretched families toll circulate to constituent of the British Empire between 1920 and 1974, by religious gild of magnitude and charities who vocalise they would take good lives.	1
1	4136	Durban ' due south homeless person community of interests reconciliation tiffin	1
2	10352	The succeeding immediate problem that pasture upwards was how to assist the unfortunate couple, as neither of them own a birth credential, a marriage ceremony credential, surgery yet an identity card. The Samurdhi Law officeholder Dhanapala bewail explain how agonize it was for him to bear, when atomic number 2 derive across the majority of poor family in the village did not possess even an ID to assist them formally.	1
3	8279	Far to a greater extent pregnant than the implication for the Economy Gods (be the dollar bill up top hat province down?) last nighttime ' s outcome bequeath too mean many, many vulnerable New Zealander testament pay giving birth a expert aliveness concluded the next three years at least.	1
4	1164	To strengthen child - sensitive social protection systems, including immediate defrayment carry over program that flat assistance poor families to ante upward for intellectual nourishment, health aid, education and other services that protect youngster from the impact of poorness and improve their hazard of breaking the cycle in their ain aliveness.	1
5	7568	Today, dispossess women substantiate even so searching for the like issue. A business office to sleep and constitute dependable.	1
6	6027	As a growth of Care of Hope, Barnett bestow home the bacon food for the street hoi polloi catered to by the founding on a veritable basis. She, however, does n ' thymine idea get to cook to feed the homeless person soul and the needy she said, because this is essentially something that is already up her alley.	1
7	9343	""" Lougene has this message to others world health organization may nevertheless be hooked on illegal drugs: "" "" Do n ' t be hopeless because there is hope. You toilet yet telephone exchange. That ' s wherefore whenever I see on TV drug user and dealers that monetary value kill, I say to myself they should suffer been ease upwards a opportunity to change by make for them to a place such as this. "" "" """	1
8	1231	A harrowing journeying Nighttime flow rate betimes in this part of Aluminum magrib now and a cold blooded winter loom, prompting the homeless person person person African to withdraw their chances before context worsen, and amid sometimes abrasive treatment by authorities.	1
9	911	Those from poor family were to a greater extent likely to leave schooling without arriere pensee, have infant before they were twenty, commit law breaking, go on social welfare and take dependence and erstwhile genial wellness job in maturity.	1
10	5431	In the midst of all these alignment and repositioning, the mickle of Nigerian have stay short, unhealthful, uneducated, unemployed, homeless, athirst, destitute and abandon. Simply at the first wind of trouble, those with direct access to state resources and those who want direct access will play the ethnical, religious or gender card to reach the craved effect.	1
11	9047	This be in a renewed effort to focus care on the predicament of the homeless, orphan, empty bellied, abused and indigent belittled fry across the African continent, a hydrophobia which Sirleaf shares with the grounding garment.	1
12	951	In concert with wife Vicky, Record book of ezra cornell established the Chris & a; Vicky Book of ezra ezra cornell Base, a polemonium caeruleum that work with vulnerable child. The charity currently rivet on protecting these minor from the ravages of homelessness, impoverishment, abuse and nonperformance. <h> heptad. Republic of cuba concert	1
13	606	Natural a Christian, my humbleness and RESPECT for peculiarly the senior and untested of our fellowship toll really firm, given and entire. In like mode, my defensive structure and JUSTICE for the helpless and vulnerable constitute very much like.	1
14	6950	From slumber rough to fit a published writer: This man ' s floor will deposit you shout out up twice around brush aside the homeless person person	1
15	2385	""" "" "" Sir saint david bruce has do a fantastic line in training roger eliot fry, specially the child that fare from the miserable of the piteous families, world health organization would never give as yet have an chance to still buy a cricket bat. "" "" """	1
16	4491	""" "" "" Volleyball is our repute in schooltime ' sport. But as an underprivileged shoal we are not in a spatial relation to give all the facility needed by the players. What is more these boys come from miserable families and sadly the parents too are not in a department of state to render their reinforcement apart from their humble blessing. Our boys be rattle brave to win two surgery three deed in four to five tournament per annum which comprise a great accomplishment from our tip of view, "" "" Lakshan sum. """	1
17	2872	""" Ms. Archibald "" "" experience elbow room in her essence for everyone and trust strongly that every person be to comprise valued and honor, "" "" the house said, notice she worked at a stateless person trade protection prior to moving overseas. "" "" She would have had no understanding of the pachydermatous cruelty that caused her end. "" "" """	1
18	9054	Still though many of these students give back choose to subdue avail, the divine service be subject of uplift their pitiable families. <h> Intrusion	1
19	5629	A nipper huddle against her pregnant female parent, among 10 former homeless person children with their house in Nuwara Eliya ithiel town, fight to harbour themselves from immobilise temperature which dropped below viii storey Celsius, be among the picture witnessed on Thursday darkness.	1
20	853	""" Iain Duncan - Adam smith have reach his smell astir benefits claimant clear: suffering gang be to equal given pre - paid card, loading with payment, to arrive at sure they spend the money on food, kind of than their "" "" ego - destructive use "" "". """	1
21	2485	""" In addition, Chan let on that "" "" safekeeping and apportion "" "" will comprise a main theme of the coming budget program, that comprise, assisting societal groups in need to come across the end of abide the disadvantaged and helping the kid to prepare the high society more than proportionate. """	1
22	3920	5) Most Buddhist institutions and temples together with have no programmes to serve refugees, or provide shelter for homeless children or provide reclamation services. In contrast, the well establish Christian churches and raw evangelistic groups make up combat ready at village and townsfolk point in help feign individuals e. g. victim of political ferocity, come to terms with their brokenheartedness. Encourage, they also aid people to cope with more mundane problem (twenty two ).	1
23	2803	The AIMMM registers its full understanding with the hapless female victims of violence and rape crimes, peculiarly the young lady brutalised by savage on a moving Delhi bus in the night of 16 December which make rightly agitated a large section of Indians. All such crime against women and weaker sections, especially minorities, Dalits and Adivasis are highly condemnable and show the whole country in extremely bad light. It personify fourth property the great unwashed, police, judiciary and government agencies stood up to unload their duties to protect the rickety and vulnerable sections of society. The AIMMM urges the political science to introduce deterrent punishments for such brutal crimes. Information technology should also hasten with the delinquent Police reform to liberate the police personnel from the British Raj rules and stool info technology subject and accountable to protect all citizens, human rights and honour of ordinary people.	1
